index Year TotalTDFDistance Stages Start End "Winner of stage" Leader "Yellow Jersey" "Polka-dot jersey" "Green jersey" "White jersey"
1700 1992 3983 9 Luxembourg Luxembourg "Miguel Indurain  (Banesto)" NA "Pascal Lino" Nan Nan Nan
1701 1992 3983 10 Luxembourg Strasbourg "Jean-Paul Van Poppel  (Pdm-Concorde)" NA "Pascal Lino" Nan Nan Nan
1702 1992 3983 11 Strasbourg Mulhouse "Laurent Fignon  (Gatorade-Chateau D'Ax)" NA "Pascal Lino" Nan Nan Nan
1703 1992 3983 12 Dole Saint-Gervais "Rolf Jaermann  (Ariostea)" NA "Pascal Lino" Nan Nan Nan
1704 1992 3983 13 Saint-Gervais Sestrières "Claudio Chiappucci  (Carrera Jeans-Tassoni)" NA "Miguel Indurain" Nan Nan Nan
1705 1992 3983 14 Sestrières L'Alpe-d'Huez "Andrew ''Andy'' Hampsten  (Motorola)" NA "Miguel Indurain" Nan Nan Nan
1706 1992 3983 15 Bourg-d'Oisans Saint-Etienne "Franco Chioccioli  (Gb-Mg-Maglificio)" NA "Miguel Indurain" Nan Nan Nan
1707 1992 3983 16 Saint-Etienne "La Bourboule" "Stephen Roche  (Carrera Jeans-Tassoni)" NA "Miguel Indurain" Nan Nan Nan
1708 1992 3983 17 "La Bourboule" Montluçon "Jean-Claude Colotti  (Z)" NA "Miguel Indurain" Nan Nan Nan
1709 1992 3983 18 Montluçon Tours "Thierry Marie  (Castorama)" NA "Miguel Indurain" Nan Nan Nan
1710 1992 3983 19 Tours Blois "Miguel Indurain  (Banesto)" NA "Miguel Indurain" Nan Nan Nan
1711 1992 3983 20 Blois Nanterre "Peter Declercq  (Lotto-Belgacom)" NA "Miguel Indurain" Nan Nan Nan
1712 1992 3983 21 "La Défense" Paris "Olaf Ludwig  (Panasonic-Sportlife)" NA "Miguel Indurain" "Claudio Chiappucci" "Laurent Jalabert" "Eddy Bouwmans"
1713 1993 3714 0 Puy-du-Fou Puy-du-Fou "Miguel Indurain  (Banesto)" NA "Miguel Indurain" Nan Nan Nan
1714 1993 3714 1 Luçon "Les Sables" "Mario Cipollini  (Gb-Mg-Maglificio)" NA "Miguel Indurain" Nan Nan Nan
1715 1993 3714 2 "Les Sables" Vannes "Wilfried Nelissen  (Novemail-Laser Computer)" NA "Wilfried Nelissen" Nan Nan Nan
1716 1993 3714 3 Vannes Dinard "Djamolidine Abdoujaparov  (Lampre-Polti)" NA "Wilfried Nelissen" Nan Nan Nan
1717 1993 3714 4 Dinard Avranches Gb-Mg-Maglificio NA "Mario Cipollini" Nan Nan Nan
1718 1993 3714 5 Avranches Evreux "Jesper Skibby  (Tvm-Bison)" NA "Wilfried Nelissen" Nan Nan Nan
1719 1993 3714 6 Evreux Amiens "Johan Bruyneel  (Once)" NA "Mario Cipollini" Nan Nan Nan
1720 1993 3714 7 Péronne Chalons-sur-Marne "Bjarne Riis  (Tdf 1993 Ari)" NA "Johan Museeuw" Nan Nan Nan
1721 1993 3714 8 Chalons-sur-Marne Verdun "Lance Armstrong  (Motorola)" NA "Johan Museeuw" Nan Nan Nan
1722 1993 3714 9 "Lac de Madine" "Lac de Madine" "Miguel Indurain  (Banesto)" NA "Miguel Indurain" Nan Nan Nan
1723 1993 3714 10 Villard-de-Lans Serre-Chevalier "Tony Rominger  (Clas-Cajastur)" NA "Miguel Indurain" Nan Nan Nan
1724 1993 3714 11 Serre-Chevalier "Isola 2000" "Tony Rominger  (Clas-Cajastur)" NA "Miguel Indurain" Nan Nan Nan
1725 1993 3714 12 "Isola 2000" Marseille "Fabio Roscioli  (Carrera Jeans-Tassoni)" NA "Miguel Indurain" Nan Nan Nan
1726 1993 3714 13 Marseille Montpellier "Olaf Ludwig  (Telecom)" NA "Miguel Indurain" Nan Nan Nan
1727 1993 3714 14 Montpellier Perpignan "Pascal Lino  (Festina)" NA "Miguel Indurain" Nan Nan Nan
1728 1993 3714 15 Perpignan Andorre "Oliverio Rincon  (Amaya Seguros)" NA "Miguel Indurain" Nan Nan Nan
1729 1993 3714 16 Andorre "Saint-Lary-Soulan Col du Portet" "Zenon Jaskula  (Gb-Mg-Maglificio)" NA "Miguel Indurain" Nan Nan Nan
1730 1993 3714 17 Tarbes Pau "Claudio Chiappucci  (Carrera Jeans-Tassoni)" NA "Miguel Indurain" Nan Nan Nan
1731 1993 3714 18 Orthez Bordeaux "Djamolidine Abdoujaparov  (Lampre-Polti)" NA "Miguel Indurain" Nan Nan Nan
1732 1993 3714 19 Brétigny-sur-Orge Montlhéry "Tony Rominger  (Clas-Cajastur)" NA "Miguel Indurain" Nan Nan Nan
1733 1993 3714 20 Viry-Chatillon Paris "Djamolidine Abdoujaparov  (Lampre-Polti)" NA "Miguel Indurain" "Tony Rominger" "Djamolidine Abdoujaparov" "Antonio Martin"
1734 1994 3978 0 Lille Lille "Chris Boardman  (Gan)" NA "Chris Boardman" Nan Nan NA
1735 1994 3978 1 Lille Armentieres "Djamolidine Abdoujaparov  (Team Polti)" NA "Chris Boardman" Nan Nan NA
1736 1994 3978 2 Roubaix Boulogne-sur-Mer "Jean-Paul Van Poppel  (Festina-Andorra)" NA "Chris Boardman" Nan Nan NA
1737 1994 3978 3 Calais Eurotunnel "Gb-Mg Technogym" NA "Johan Museeuw" Nan Nan NA
1738 1994 3978 4 Douvres Brighton "Francisco Cabello  (Kelme-Avianca)" NA "Flavio Vanzella" Nan Nan NA
1739 1994 3978 5 Portsmouth Portsmouth "Nicola Minali  (Gewiss-Ballan)" NA "Flavio Vanzella" Nan Nan NA
1740 1994 3978 6 Cherbourg-en-Cotentin Rennes "Gianluca Bortolami  (Mapei-Clas)" NA "Sean Yates" Nan Nan NA
1741 1994 3978 7 Rennes Futuroscope "Jan Svorada  (Lampre-Panaria)" NA "Johan Museeuw" Nan Nan NA
1742 1994 3978 8 Poitiers Trelissac "Bo Hamburger  (Tvm-Bison)" NA "Johan Museeuw" Nan Nan NA
1743 1994 3978 9 Périgueux Bergerac "Miguel Indurain  (Banesto)" NA "Miguel Indurain" Nan Nan NA
1744 1994 3978 10 Bergerac Cahors "Jacky Durand  (Castorama)" NA "Miguel Indurain" Nan Nan NA
1745 1994 3978 11 Cahors Hautacam "Luc Leblanc  (Festina-Andorra)" NA "Miguel Indurain" Nan Nan NA
1746 1994 3978 12 Hautacam Luz-Ardiden "Richard Virenque  (Festina-Andorra)" NA "Miguel Indurain" Nan Nan NA
1747 1994 3978 13 Bagnères-de-Bigorre Albi "Bjarne Riis  (Gewiss-Ballan)" NA "Miguel Indurain" Nan Nan NA
1748 1994 3978 14 Castres Montpellier "Rolf Sorensen  (Gb-Mg Technogym)" NA "Miguel Indurain" Nan Nan NA
1749 1994 3978 15 Montpellier Carpentras "Eros Poli  (Mercatone Uno-Medeghini)" NA "Miguel Indurain" Nan Nan NA
1750 1994 3978 16 Valréas L'Alpe-d'Huez "Roberto Conti  (Lampre-Panaria)" NA "Miguel Indurain" Nan Nan NA
1751 1994 3978 17 Bourg-d'Oisans "Val Thorens" "Nelson Rodriguez  (Zg Mobili-Selle Italia)" NA "Miguel Indurain" Nan Nan NA
1752 1994 3978 18 Moûtiers Cluses "Piotr Ugrumov  (Gewiss-Ballan)" NA "Miguel Indurain" Nan Nan NA
1753 1994 3978 19 Cluses Avoriaz "Piotr Ugrumov  (Gewiss-Ballan)" NA "Miguel Indurain" Nan Nan NA
1754 1994 3978 20 Morzine "Lac Saint Point - Malbuisson" "Djamolidine Abdoujaparov  (Team Polti)" NA "Miguel Indurain" Nan Nan NA
1755 1994 3978 21 Disneyland-Paris Paris "Eddy Seigneur  (Gan)" NA "Miguel Indurain" "Richard Virenque" "Djamolidine Abdoujaparov" NA
1756 1995 3635 0 Saint-Brieuc Saint-Brieuc "Jacky Durand  (Castorama)" NA "Jacky Durand" Nan Nan Nan
1757 1995 3635 1 Dinan Lannion "Fabio Baldato  (Mg-Technogym)" NA "Jacky Durand" Nan Nan Nan
1758 1995 3635 2 Perros-Guirec Vitré "Djamolidine Abdoujaparov  (Novell)" NA "Laurent Jalabert" Nan Nan Nan
1759 1995 3635 3 Mayenne Alençon Gewiss-Ballan NA "Laurent Jalabert" Nan Nan Nan
1760 1995 3635 4 Alençon "Le Havre" "Djamolidine Abdoujaparov  (Novell)" NA "Ivan Gotti" Nan Nan Nan
1761 1995 3635 5 Fecamp Dunkerque "Jeroen Blijlevens  (Tvm-Polis Direct)" NA "Ivan Gotti" Nan Nan Nan
1762 1995 3635 6 Dunkerque Charleroi "Erik Zabel  (Telecom-Zg-Selle Italia)" NA "Bjarne Riis" Nan Nan Nan
1763 1995 3635 7 Charleroi Liège "Johan Bruyneel  (Once)" NA "Johan Bruyneel" Nan Nan Nan
1764 1995 3635 8 Huy Seraing "Miguel Indurain  (Banesto)" NA "Miguel Indurain" Nan Nan Nan
1765 1995 3635 9 le_grand_bornand "La Plagne" "Alex Zulle  (Once)" NA "Miguel Indurain" Nan Nan Nan
1766 1995 3635 10 Aime L'Alpe-d'Huez "Marco Pantani  (Carrera-Tassoni)" NA "Miguel Indurain" Nan Nan Nan
1767 1995 3635 11 Bourg-d'Oisans Saint-Etienne "Maximilian Sciandri  (Mg-Technogym)" NA "Miguel Indurain" Nan Nan Nan
1768 1995 3635 12 Saint-Etienne Mende "Laurent Jalabert  (Once)" NA "Miguel Indurain" Nan Nan Nan
1769 1995 3635 13 Mende Revel "Serguei Outschakov  (Team Polti)" NA "Miguel Indurain" Nan Nan Nan
1770 1995 3635 14 "Saint Orens de G." Guzet-Neige "Marco Pantani  (Carrera-Tassoni)" NA "Miguel Indurain" Nan Nan Nan
1771 1995 3635 15 Saint-Girons Cauterets "Richard Virenque  (Festina Watches)" NA "Miguel Indurain" Nan Nan Nan
1772 1995 3635 16 Tarbes Pau NA NA "Miguel Indurain" Nan Nan Nan
1773 1995 3635 17 Pau Bordeaux "Erik Zabel  (Telecom-Zg-Selle Italia)" NA "Miguel Indurain" Nan Nan Nan
1774 1995 3635 18 Montpon-Monesterol Limoges "Lance Armstrong  (Motorola)" NA "Miguel Indurain" Nan Nan Nan
1775 1995 3635 19 "Lac de Vassivière" "Lac de Vassivière" "Miguel Indurain  (Banesto)" NA "Miguel Indurain" Nan Nan Nan
1776 1995 3635 20 "Sainte Geneviève des Bois" Paris "Djamolidine Abdoujaparov  (Novell)" NA "Miguel Indurain" "Richard Virenque" "Laurent Jalabert" "Marco Pantani"
1777 1996 3765 0 's-Hertogenbosch 's-Hertogenbosch "Alex Zulle  (Once)" NA "Alex Zulle" Nan Nan Nan
1778 1996 3765 1 's-Hertogenbosch 's-Hertogenbosch "Frédéric Moncassin  (Gan)" NA "Alex Zulle" Nan Nan Nan
1779 1996 3765 2 's-Hertogenbosch Wasquehal "Mario Cipollini  (Saeco)" NA "Alex Zulle" Nan Nan Nan
1780 1996 3765 3 Wasquehal Nogent-sur-Oise "Erik Zabel  (Team Deutsche Telekom)" NA "Frédéric Moncassin" Nan Nan Nan
1781 1996 3765 4 Soissons "Lac de Madine" "Cyril Saugrain  (Aubervilliers 93-Peugeot)" NA "Stéphane Heulot" Nan Nan Nan
1782 1996 3765 5 "Lac de Madine" Besançon "Jeroen Blijlevens  (Tvm)" NA "Stéphane Heulot" Nan Nan Nan
1783 1996 3765 6 Arc-et-Senans Aix-les-Bains "Michael Boogerd  (Rabobank)" NA "Stéphane Heulot" Nan Nan Nan
1784 1996 3765 7 Chambéry "Les Arcs" "Luc Leblanc  (Team Polti)" NA "Evgueni Berzin" Nan Nan Nan
1785 1996 3765 8 "Bourg Saint Maurice" val_d_isere "Evgueni Berzin  (Gewiss-Playbus)" NA "Evgueni Berzin" Nan Nan Nan
1786 1996 3765 9 "Monetier les Bains" Sestrières "Bjarne Riis  (Team Deutsche Telekom)" NA "Bjarne Riis" Nan Nan Nan
1787 1996 3765 10 Turin Gap "Erik Zabel  (Team Deutsche Telekom)" NA "Bjarne Riis" Nan Nan Nan
1788 1996 3765 11 Gap Valence "Chepe Gonzalez Pico  (Kelme-Artiach-Costa Blanca)" NA "Bjarne Riis" Nan Nan Nan
1789 1996 3765 12 Valence "Le Puy-en-Velay" "Pascal Richard  (Mg-Technogym)" NA "Bjarne Riis" Nan Nan Nan
1790 1996 3765 13 "Le Puy-en-Velay" Superbesse "Rolf Sorensen  (Rabobank)" NA "Bjarne Riis" Nan Nan Nan
1791 1996 3765 14 Besse Tulle "Djamolidine Abdoujaparov  (Ceramiche Refin-Mobilvetta)" NA "Bjarne Riis" Nan Nan Nan
1792 1996 3765 15 Brive-la-Gaillarde Villeneuve-sur-Lot "Massimo Podenzana  (Carrera Blue Jeans-Longoni)" NA "Bjarne Riis" Nan Nan Nan
1793 1996 3765 16 Agen Hautacam "Bjarne Riis  (Team Deutsche Telekom)" NA "Bjarne Riis" Nan Nan Nan
1794 1996 3765 17 Argelès-Gazost Pampelune "Laurent Dufaux  (Festina)" NA "Bjarne Riis" Nan Nan Nan
1795 1996 3765 18 Pampelune Hendaye "Bart Voskamp  (Tvm)" NA "Bjarne Riis" Nan Nan Nan
1796 1996 3765 19 Hendaye Bordeaux "Frédéric Moncassin  (Gan)" NA "Bjarne Riis" Nan Nan Nan
1797 1996 3765 20 Bordeaux Saint-Emilion "Jan Ullrich  (Team Deutsche Telekom)" NA "Bjarne Riis" Nan Nan Nan
1798 1996 3765 21 Palaiseau Paris "Fabio Baldato  (Mg-Technogym)" NA "Bjarne Riis" "Richard Virenque" "Erik Zabel" "Jan Ullrich"
1799 1997 3950 0 Rouen Rouen "Chris Boardman  (Gan)" NA "Chris Boardman" "Cyril Saugrain" "Chris Boardman" "Jan Ullrich"
1800 1997 3950 1 Rouen Forges-les-Eaux "Mario Cipollini  (Saeco-Estro)" NA "Mario Cipollini" "Arturas Kasputis" "Mario Cipollini" "Jan Ullrich"
1801 1997 3950 2 "St Valery-en-Caux" Vire "Mario Cipollini  (Saeco-Estro)" NA "Mario Cipollini" "Laurent Brochard" "Mario Cipollini" "Jan Ullrich"
1802 1997 3950 3 Vire Plumelec "Erik Zabel  (Team Deutsche Telekom)" NA "Mario Cipollini" "Laurent Brochard" "Erik Zabel" "Jan Ullrich"
1803 1997 3950 4 Plumelec Puy-du-Fou "Nicola Minali  (Batik-Del Monte)" NA "Mario Cipollini" "Laurent Brochard" "Erik Zabel" "Jan Ullrich"
1804 1997 3950 5 Chantonnay "La Châtre" "Cédric Vasseur  (Gan)" NA "Cédric Vasseur" "Laurent Brochard" "Erik Zabel" "Jan Ullrich"
1805 1997 3950 6 "Le Blanc" Marennes "Jeroen Blijlevens  (Tvm)" NA "Cédric Vasseur" "Laurent Brochard" "Erik Zabel" "Jan Ullrich"
1806 1997 3950 7 Marennes Bordeaux "Erik Zabel  (Team Deutsche Telekom)" NA "Cédric Vasseur" "Laurent Brochard" "Erik Zabel" "Jan Ullrich"
1807 1997 3950 8 Sauternes Pau "Erik Zabel  (Team Deutsche Telekom)" NA "Cédric Vasseur" "Laurent Brochard" "Erik Zabel" "Jan Ullrich"
1808 1997 3950 9 Pau Loudenvielle "Laurent Brochard  (Festina Watches)" NA "Cédric Vasseur" "Laurent Brochard" "Erik Zabel" "Jan Ullrich"
1809 1997 3950 10 Luchon Andorre "Jan Ullrich  (Team Deutsche Telekom)" NA "Jan Ullrich" "Richard Virenque" "Erik Zabel" "Jan Ullrich"
1810 1997 3950 11 Andorre Perpignan "Laurent Desbiens  (Cofidis)" NA "Jan Ullrich" "Richard Virenque" "Erik Zabel" "Jan Ullrich"
1811 1997 3950 12 Saint-Etienne Saint-Etienne "Jan Ullrich  (Team Deutsche Telekom)" NA "Jan Ullrich" "Richard Virenque" "Erik Zabel" "Jan Ullrich"
1812 1997 3950 13 Saint-Etienne L'Alpe-d'Huez "Marco Pantani  (Mercatone-Uno)" NA "Jan Ullrich" "Richard Virenque" "Erik Zabel" "Jan Ullrich"
1813 1997 3950 14 Bourg-d'Oisans Courchevel "Richard Virenque  (Festina Watches)" NA "Jan Ullrich" "Richard Virenque" "Erik Zabel" "Jan Ullrich"
1814 1997 3950 15 Courchevel Morzine "Marco Pantani  (Mercatone-Uno)" NA "Jan Ullrich" "Richard Virenque" "Erik Zabel" "Jan Ullrich"
1815 1997 3950 16 Morzine Fribourg "Christophe Mengin  (La Francaise Des Jeux)" NA "Jan Ullrich" "Richard Virenque" "Erik Zabel" "Jan Ullrich"
1816 1997 3950 17 Fribourg Colmar "Neil Stephens  (Festina Watches)" NA "Jan Ullrich" "Richard Virenque" "Erik Zabel" "Jan Ullrich"
1817 1997 3950 18 Colmar Montbéliard "Didier Rous  (Festina Watches)" NA "Jan Ullrich" "Richard Virenque" "Erik Zabel" "Jan Ullrich"
1818 1997 3950 19 Montbéliard Dijon "Mario Traversoni  (Mercatone-Uno)" NA "Jan Ullrich" "Richard Virenque" "Erik Zabel" "Jan Ullrich"
1819 1997 3950 20 Disneyland-Paris Disneyland-Paris "Abraham Olano  (Banesto)" NA "Jan Ullrich" "Richard Virenque" "Erik Zabel" "Jan Ullrich"
1820 1997 3950 21 Disneyland-Paris Paris "Nicola Minali  (Batik-Del Monte)" NA "Jan Ullrich" "Richard Virenque" "Erik Zabel" "Jan Ullrich"
1821 1998 3875 0 Dublin Dublin "Chris Boardman  (Gan)" NA "Chris Boardman" Nan "Chris Boardman" "Jan Ullrich"
1822 1998 3875 1 Dublin Dublin "Tom Steels  (Mapei - Bricobi)" NA "Chris Boardman" "Stefano Zanini" "Tom Steels" "Jan Ullrich"
1823 1998 3875 2 Enniscothy Cork "Jan Svorada  (Mapei - Bricobi)" NA "Erik Zabel" "Stefano Zanini" "Tom Steels" "Jan Ullrich"
1824 1998 3875 3 Roscoff Lorient "Jens Heppner  (Team Deutsche Telekom)" NA "Bo Hamburger" "Pascal Herve" "Jan Svorada" "George Hincapie"
1825 1998 3875 4 Plouay Cholet "Jeroen Blijlevens  (T.V.M - Farm Frites)" NA "Stuart O'Grady" "Pascal Herve" "Jan Svorada" "Stuart O'Grady"
1826 1998 3875 5 Cholet Chateauroux "Mario Cipollini  (Saeco Macchine Da Caffe - Cannondale)" NA "Stuart O'Grady" "Pascal Herve" "Erik Zabel" "Stuart O'Grady"
1827 1998 3875 6 "La Châtre" Brive-la-Gaillarde "Mario Cipollini  (Saeco Macchine Da Caffe - Cannondale)" NA "Stuart O'Grady" "Pascal Herve" "Erik Zabel" "Stuart O'Grady"
1828 1998 3875 7 "Meyrignac l'Eglise" Corrèze "Jan Ullrich  (Team Deutsche Telekom)" NA "Jan Ullrich" "Stefano Zanini" "Erik Zabel" "Jan Ullrich"
1829 1998 3875 8 Brive-la-Gaillarde Montauban "Jacky Durand  (Casino)" NA "Laurent Desbiens" "Stefano Zanini" "Erik Zabel" "Jan Ullrich"
1830 1998 3875 9 Montauban Pau "Robbie Mc Ewen  (Rabobank)" NA "Laurent Desbiens" "Jens Voigt" "Erik Zabel" "Jan Ullrich"
1831 1998 3875 10 Pau Luchon "Rodolfo Massi  (Casino)" NA "Jan Ullrich" "Rodolfo Massi" "Erik Zabel" "Jan Ullrich"
1832 1998 3875 11 Luchon plateau_de_beille "Marco Pantani  (Mercatone Uno - Bianchi)" NA "Jan Ullrich" "Rodolfo Massi" "Erik Zabel" "Jan Ullrich"
1833 1998 3875 12 Tarascon-sur-Ariège "Cap d'Agde" "Tom Steels  (Mapei - Bricobi)" NA "Jan Ullrich" "Rodolfo Massi" "Erik Zabel" "Jan Ullrich"
1834 1998 3875 13 Frontignan-La-Peyrade Carpentras "Daniele Nardello  (Mapei - Bricobi)" NA "Jan Ullrich" "Rodolfo Massi" "Erik Zabel" "Jan Ullrich"
1835 1998 3875 14 Valréas Grenoble "Stuart O'Grady  (Gan)" NA "Jan Ullrich" "Rodolfo Massi" "Erik Zabel" "Jan Ullrich"
1836 1998 3875 15 Grenoble "Les Deux Alpes" "Marco Pantani  (Mercatone Uno - Bianchi)" NA "Marco Pantani" "Rodolfo Massi" "Erik Zabel" "Jan Ullrich"
1837 1998 3875 16 Vizille Albertville "Jan Ullrich  (Team Deutsche Telekom)" NA "Marco Pantani" "Rodolfo Massi" "Erik Zabel" "Jan Ullrich"
1838 1998 3875 17 Albertville Aix-les-Bains NA NA "Marco Pantani" "Rodolfo Massi" "Erik Zabel" "Jan Ullrich"
1839 1998 3875 18 Aix-les-Bains Neuchâtel "Tom Steels  (Mapei - Bricobi)" NA "Marco Pantani" "Christophe Rinero" "Erik Zabel" "Jan Ullrich"
1840 1998 3875 19 "La Chaux-de-Fonds" Autun "Magnus Backstedt  (Gan)" NA "Marco Pantani" "Christophe Rinero" "Erik Zabel" "Jan Ullrich"
1841 1998 3875 20 Montceau-les-Mines "Le Creusot" "Jan Ullrich  (Team Deutsche Telekom)" NA "Marco Pantani" "Christophe Rinero" "Erik Zabel" "Jan Ullrich"
1842 1998 3875 21 Melun Paris "Tom Steels  (Mapei - Bricobi)" NA "Marco Pantani" "Christophe Rinero" "Erik Zabel" "Jan Ullrich"
1843 1999 3870 0 Puy-du-Fou Puy-du-Fou NA NA Nan "Mariano Piccoli" "Alex Zulle" "Rik Verbrugghe"
1844 1999 3870 1 Montaigu Challans "Jaan Kirsipuu  (Casino)" NA Nan "Mariano Piccoli" "Jaan Kirsipuu" "Rik Verbrugghe"
1845 1999 3870 2 Challans "Saint Nazaire" "Tom Steels  (Mapei - Quick Step)" NA "Jaan Kirsipuu" "Mariano Piccoli" "Jaan Kirsipuu" "Christian Vande Velde"
1846 1999 3870 3 Nantes Laval "Tom Steels  (Mapei - Quick Step)" NA "Jaan Kirsipuu" "Mariano Piccoli" "Jaan Kirsipuu" "Christian Vande Velde"
1847 1999 3870 4 Laval Blois "Mario Cipollini  (Saeco - Cannondale)" NA "Jaan Kirsipuu" "Mariano Piccoli" "Jaan Kirsipuu" "Christian Vande Velde"
1848 1999 3870 5 Bonneval Amiens "Mario Cipollini  (Saeco - Cannondale)" NA "Jaan Kirsipuu" "Mariano Piccoli" "Jaan Kirsipuu" "Christian Vande Velde"
1849 1999 3870 6 Amiens Maubeuge "Mario Cipollini  (Saeco - Cannondale)" NA "Jaan Kirsipuu" "Mariano Piccoli" "Jaan Kirsipuu" "Christian Vande Velde"
1850 1999 3870 7 Avesnes-sur-Helpe Thionville "Mario Cipollini  (Saeco - Cannondale)" NA "Jaan Kirsipuu" "Mariano Piccoli" "Jaan Kirsipuu" "Christian Vande Velde"
1851 1999 3870 8 Metz Metz NA NA Nan "Mariano Piccoli" "Jaan Kirsipuu" "Magnus Backstedt"
1852 1999 3870 9 le_grand_bornand Sestrières NA NA Nan "Richard Virenque" "Stuart O'Grady" "Benoit Salmon"
1853 1999 3870 10 Sestrières L'Alpe-d'Huez "Giuseppe Guerini  (Team Deutsche Telekom)" NA Nan "Richard Virenque" "Stuart O'Grady" "Benoit Salmon"
1854 1999 3870 11 Bourg-d'Oisans Saint-Etienne "Ludo Dierckxsens  (Lampre - Daikin)" NA Nan "Richard Virenque" "Stuart O'Grady" "Benoit Salmon"
1855 1999 3870 12 Saint-Galmier Saint-Flour "David Etxebarria  (O.N.C.E - Deutsche Bank)" NA Nan "Richard Virenque" "Erik Zabel" "Benoit Salmon"
1856 1999 3870 13 Saint-Flour Albi "Salvatore Commesso  (Saeco - Cannondale)" NA Nan "Richard Virenque" "Erik Zabel" "Benoit Salmon"
1857 1999 3870 14 Castres "Saint Gaudens" "Dimitri Konyshev  (Mercatone Uno - Bianchi)" NA Nan "Richard Virenque" "Erik Zabel" "Benoit Salmon"
1858 1999 3870 15 "Saint Gaudens" Piau-Engaly "Fernando Escartin  (Kelme - Costa Blanca)" NA Nan "Richard Virenque" "Erik Zabel" "Benoit Salmon"
1859 1999 3870 16 Lannemezan Pau "David Etxebarria  (O.N.C.E - Deutsche Bank)" NA Nan "Richard Virenque" "Erik Zabel" "Benoit Salmon"
1860 1999 3870 17 Mourenx Bordeaux "Tom Steels  (Mapei - Quick Step)" NA Nan "Richard Virenque" "Erik Zabel" "Benoit Salmon"
1861 1999 3870 18 Jonzac Futuroscope "Gianpaolo Mondini  (Cantina Tollo-Alexia Alluminio)" NA Nan "Richard Virenque" "Erik Zabel" "Benoit Salmon"
1862 1999 3870 19 Futuroscope Futuroscope NA NA Nan "Richard Virenque" "Erik Zabel" "Benoit Salmon"
1863 1999 3870 20 Arpajon Paris "Robbie Mc Ewen  (Rabobank)" NA Nan "Richard Virenque" "Erik Zabel" "Benoit Salmon"
1864 2000 3662 1 Futuroscope Futuroscope "David Millar  (Cofidis . Credit Par Telephone)" NA "David Millar" "Marcel Wust" "David Millar" "David Millar"
1865 2000 3662 2 Futuroscope Loudun "Tom Steels  (Mapei - Quick Step)" NA "David Millar" "Marcel Wust" "Tom Steels" "David Millar"
1866 2000 3662 3 Loudun Nantes "Tom Steels  (Mapei - Quick Step)" NA "David Millar" "Marcel Wust" "Tom Steels" "David Millar"
1867 2000 3662 4 Nantes "Saint Nazaire" "O.N.C.E - Deutsche Bank" NA "Laurent Jalabert" "Marcel Wust" "Tom Steels" "David Cañada Gracia"
1868 2000 3662 5 Vannes Vitré "Marcel Wust  (Festina Watches)" NA "Laurent Jalabert" "Paolo Bettini" "Tom Steels" "David Cañada Gracia"
1869 2000 3662 6 Vitré Tours "Leon Van Bon  (Rabobank)" NA "Alberto Elli" "Paolo Bettini" "Tom Steels" "Salvatore Commesso"
1870 2000 3662 7 Tours Limoges "Christophe Agnolutto  (Ag2R Prevoyance)" NA "Alberto Elli" "Paolo Bettini" "Marcel Wust" "Salvatore Commesso"
1871 2000 3662 8 Limoges Villeneuve-sur-Lot "Erik Dekker  (Rabobank)" NA "Alberto Elli" "Erik Dekker" "Marcel Wust" "Salvatore Commesso"
1872 2000 3662 9 Agen Dax "Paolo Bettini  (Mapei - Quick Step)" NA "Alberto Elli" "Erik Dekker" "Erik Zabel" "Salvatore Commesso"
1873 2000 3662 10 Dax Hautacam "Javier Otxoa  (Kelme - Costa Blanca)" NA Nan "Javier Otxoa" "Erik Zabel" "Francisco Mancebo"
1874 2000 3662 11 Bagnères-de-Bigorre Revel "Erik Dekker  (Rabobank)" NA Nan "Javier Otxoa" "Erik Zabel" "Francisco Mancebo"
1875 2000 3662 12 Carpentras "Mont Ventoux" "Marco Pantani  (Mercatone Uno - Albacom)" NA Nan "Javier Otxoa" "Erik Zabel" "Francisco Mancebo"
1876 2000 3662 13 Avignon Draguignan "Vicente Garcia Acosta  (Banesto)" NA Nan "Javier Otxoa" "Erik Zabel" "Francisco Mancebo"
1877 2000 3662 14 Draguignan Briançon "Santiago Botero  (Kelme - Costa Blanca)" NA Nan "Santiago Botero" "Erik Zabel" "Francisco Mancebo"
1878 2000 3662 15 Briançon Courchevel "Marco Pantani  (Mercatone Uno - Albacom)" NA Nan "Santiago Botero" "Erik Zabel" "Francisco Mancebo"
1879 2000 3662 16 Courchevel Morzine "Richard Virenque  (Team Polti)" NA Nan "Santiago Botero" "Erik Zabel" "Francisco Mancebo"
1880 2000 3662 17 Evian-les-Bains Lausanne "Erik Dekker  (Rabobank)" NA Nan "Santiago Botero" "Erik Zabel" "Francisco Mancebo"
1881 2000 3662 18 Lausanne Fribourg-en-Brisgau "Salvatore Commesso  (Saeco - Valli & Valli)" NA Nan "Santiago Botero" "Erik Zabel" "Francisco Mancebo"
1882 2000 3662 19 Fribourg-en-Brisgau Mulhouse NA NA Nan "Santiago Botero" "Erik Zabel" "Francisco Mancebo"
1883 2000 3662 20 Belfort Troyes "Erik Zabel  (Team Deutsche Telekom)" NA Nan "Santiago Botero" "Erik Zabel" "Francisco Mancebo"
1884 2000 3662 21 Paris Champs-Elysées "Stefano Zanini  (Mapei - Quick Step)" NA Nan "Santiago Botero" "Erik Zabel" "Francisco Mancebo"
